track_id,title,song_id,release,artist_id,artist_mbid,artist_name,duration,artist_familiarity,artist_hotttnesss,year
TRTHSVF128F4278100,I Wonder Where You Are Tonight,SOIPVXD12A8C13C6B6,Paving The Highway With Tears,AR2GWFK1187FB38CBF,c328faea-ae26-4988-85f5-e9a8dc322bb1,Hank Snow,167.49669,0.562121895028,0.368601545278,1949
TRBPPXH128F9357178,My Baby Left Me,SOFHIHB12AB01848B9,The History of Rhythm and Blues - Disc 3,ARGQKF21187B9BA4D8,8d835405-44cb-49ea-b223-d5f91e109b22,Arthur Crudup,147.64363,0.517486975358,0.371287200015,1950
TROFQGR12903C94E69,Here Comes The Blues,SOHHLOM12AB018358B,Boppers & The Blues,ARHIE1I1187B98E033,8f852f3d-7ebd-4177-9a06-dbde10533563,Wynonie Harris,179.98322,0.511176326232,0.349531350396,1946
TRZRKKK12903CAB51D,Count Every Star,SOTCRWL12AB0185CD9,Starring,ARRF2WB1187FB4641E,a4a60ca9-45ff-464d-9764-7117d3f8c6d7,Al Hibbler,168.98567,0.415958043015,0.32142623169,1950
TRQLRDQ12903CBECA8,My Blue Heaven,SODBYFP12AAF3B3913,Spellbound,ARXY6A81187FB360AD,cf3a09cd-6374-4050-8b70-b4de5bafd681,Esquivel,172.5122,0.684497372826,0.407110427443,1958
TRLLUHU128F930DA3B,True Love,SOLWNYX12AB017E627,Schellackstars Vol.2,ARWL9RS1187FB3ADCE,6b6724c5-6b17-4377-9e50-41e889f842cd,Bing Crosby & Grace Kelly,183.58812,0.406007584719,0.429956211645,1956
TRZSTFO128F421C911,Down On The Banks Of The Ohio,SOJEJLH12A58A78474,The Appalachians,AR304BZ1187B98A6FF,a3f8fcbe-fbb4-4186-87ce-0f313ae2d0d0,Blue Sky Boys,200.85506,0.401196344271,0.300783116702,1952
TRSYWOD128F92CC035,Rattin' And Running Around,SOWRAPL12A8C14406B,Live In Switzerland,ARR8AIK1187B9A0BCE,8766468c-9a0f-41e2-8466-601d94d5098e,Eddie Boyd,220.00281,0.45312517863,0.349409350734,1954
TRISCWA128F92CCE1E,I Get A Kick Out Of You,SOQAWED12A8C140194,The Quintessence 1954-1956 : New-York-Paris-Los Angeles,AR04S8J1187FB48358,2a291f34-73cb-40c5-b721-eab1269c7ba8,Clifford Brown,522.55302,0.597404750488,0.400533878814,1954
TRXNNED128F92E1923,Dedicated To The One I Love,SOSJFQV12A8C141BA3,Dedicated To The One I Love,ARALP6I1187B989E27,a8540ea0-1a74-4c22-8b70-1348a77a74a0,Shirelles,127.16363,0.662298709656,0.379137555625,1960
TRHPFTJ12903D146D1,Return To Paradise,SOUSGSC12AC4688D98,Return To Paradise,ARDF6RM1187FB5A409,186edc09-db32-4d4f-ba71-eed418630c83,Martin Denny,139.59791,0.573719855287,0.377382917261,1956
TRUHXHY128F4269ECB,Afro Blue,SOIWNHK12A8C132D56,Mongo Santamaria's Greatest Hits,AR1N6N61187FB4E25E,915f84de-eac2-4e78-99ad-9ab6e2c50af6,Mongo Santamaria,626.9122,0.54003774898,0.360053306539,1959
TRAKMKT12903CB49E9,Silent Night,SOIJQJN12AB01860DC,Christmas Carols,ARWGJLF1187B9A7506,547e9b0c-66ea-42a3-8990-ac1969f3521c,Billy Vaughn,125.90975,0.506125334628,0.397052097586,1958
TRQJVIC128F429B393,Pretty Pretty,SOFPUXS12A8C13C45D,Girl Singer,AR81C931187B9A7747,c3e11026-3c05-42b7-9a28-00083e44c03e,Georgia Gibbs,131.26485,0.452504988647,0.377443585497,1958
TRCTMGZ128F92FE8F4,It's The Truth Ruth,SOGBWAP12AB017F571,Spotlight On The Big Bopper,ARIBQCB1187FB493FF,fa77efc7-e40a-438e-9521-a85e64e26044,Big Bopper,136.17587,0.593812373209,0.400486926741,1959
TRNVPUQ128F9326A31,I Do Adore Her,SOGYUPA12AB017F5D8,Vintage Pop Nº6 - EPs Collectors,ARHLSMN1187B98D8D7,49c48b7f-1ff1-4f02-a1aa-ca1254b46ef2,Harry Belafonte,162.01098,0.667204447187,0.508376104749,1956
TRKRMTD128F145D521,I Love You,SOEJRMK12A6D4F7129,The Hits In Between,ARZNC3M1187FB392CC,10686546-c3b3-43fd-8b94-ef953920f8b5,Cliff Richard And The Shadows,123.95057,0.570303537151,0.426570384787,1960
TRFNPDF128F92EF997,Maybe,SOTMTPU12A8C142B23,Girls of the 60's,ARNYTHG1187B9B760F,6a977a8f-13a2-46d9-bad0-d86ddcb6e595,The Chantels,157.98812,0.589803605636,0.398920027489,1958
TRWOKJB12903CA9625,Stormy Weather,SOQHOLG12A8C1423DC,Play Sam_ Play... - As Time Goes By (Original Soundtracks) (Great Movie Themes),ARCBIJY1187FB597E4,0031bc7a-1b6f-4620-99db-5202405b0749,Lena Horne,204.25098,0.741662290648,0.457184537487,1956
TRJILUW128F92F8BFF,Sebastiana,SOKXNSZ12A8C13B89D,Festa Nordestina,AR6M96G1187B98E4A5,64cb1159-2bda-458b-9127-a86fe5269339,Jackson Do Pandeiro,121.49506,0.526922754729,0.339391328836,1960
TRYLJGE128F93272B6,It's A Sin To Tell A Lie,SOXHEDX12AB01805C9,Essential Organ Masters,ARP1M531187B9B19AC,5adf9c2e-9220-4a1a-8959-eb2d636cac02,Lenny Dee,183.95383,0.554981512699,0.384722598546,1957
TROTTHR128F9301624,Look For The Silver Lining,SOANKXZ12AB0184F54,Chet Baker Sings Again,ARVL4NX1187B998181,1ba1d493-7114-45e2-b163-a36d49a0c065,Chet Baker,231.02649,0.766572693716,0.471198092261,1956
TRFBZPR128F426F0C2,It Don't Cost Very Much,SOJBRPQ12A8C1349AE,Gospels_ Spirituals_ & Hymns Volume 2,AR3EUYM1187B9B584E,1bebb19e-9305-4da8-a3fd-5dd40a6e517e,Mahalia Jackson,199.54893,0.523997836102,0.534117751849,1958
TRXJSHE128F93029C3,Half Nelson,SOPPUVT12AB0184BA1,Workin',AR5DF1C1187FB4E94C,fe7245e7-d734-4ca1-8e26-691883f58201,Miles Davis Quintet,285.04771,0.651959261397,0.456194827749,1959
TROXXLU12903CB8E05,Stay,SODEVAS12AB018B4B0,Soul Train Part 2,ARPBEYD1187FB52FD8,63ba47cd-3a9e-42e8-bf31-df0db673bccc,Maurice Williams & The Zodiacs,96.23465,0.481544800987,0.343624792402,1960
TRNNSBS128F426A9A2,Everything Happens To Me,SOJOPGO12A8C1370C2,Julie . . . At Home/Around Midnight,ARO4NIA1187B9B8289,e7ee5f13-baf5-4a87-b58b-f871c137d4f5,Julie London,219.50649,0.65563483452,0.48013705382,1960
TRMQYYM128F427004B,Rip It Up,SOAZCUF12A58A7AD40,Rip It Up! - The Hits And More,AR7QCAS1187B9B32EB,95c2339b-8277-49a6-9aaf-08d8eeeaa0be,Little Richard,144.06485,0.746657185938,0.493971231992,1956
TRJMANJ128F4236781,The Kerry Recruit,SORRBUW12A8C133D8C,Ireland In Music And Song,ARMZ4SJ1187FB4657B,f18ee68b-19b0-4b18-8a91-e7c98ee4fab1,Seamus Ennis,177.8673,0.468449345331,0.307195017828,1958
TRNOYIW12903D0EF73,Il pleut (Les carreaux),SOJVNCT12AB018BA03,Best of 40's and 50's_ Vol. 13,ARQXIED1187B99C61C,91eda19b-1437-42cd-b7af-69df24b7f275,Jacques Brel,155.11465,0.653320135673,0.418902744983,1954
TRWKHVC12903CDF947,Johnny B. Goode,SOLMUHR12AB018B2D8,Sweet Little Rock & Roller - The Best of Chuck Berry - Remastered 2010,AR6NBDC1187FB4D96D,592a3b6d-c42b-4567-99c9-ecf63bd66499,Chuck Berry,160.9922,0.735926365084,0.540697460464,1958
TRFJTWY12903CB4D16,Words of Love,SOBXQLB12AB018CC24,Everyday,ARBJ5U71187FB52A76,d352f5dd-3023-4565-a7bb-52396bf8821d,Buddy Holly,114.20689,0.686669419343,0.512312380865,1957
TRRGIVT128F426E10D,Wake Up Little Susie,SOXKTTC12A8C13B929,1957 - UK - November,ARPAB1I1187B9AD8E4,091ec508-877f-4e3c-92a3-10903bbbc7ad,Everly Brothers,126.01424,0.693288764069,0.457060063055,1957
TRTPZWC12903CCA534,Radar,SOHZZTU12AB01876CD,Link Wray: Slinky! The Epic Sessions: 1958-1960,ARCZQM11187FB3ABC4,211099c8-8e2b-4e96-aa5c-343939754176,Link Wray & The Wraymen,134.13832,0.489194770326,0.376235549686,1960
TRVDMCU12903CE9FCF,Heureux,SOHPGNG12AB018D434,Grand Jacques,ARQXIED1187B99C61C,91eda19b-1437-42cd-b7af-69df24b7f275,Jacques Brel,172.85179,0.653320135673,0.418902744983,1957
TRWCRZP128F931A35F,Beyond the Sea,SOBEEYW12AB0183B95,Bobby Darin Live,ARD0FN11187B9B25CD,1f223eed-aa38-49da-9e76-62ab3adc2e04,Bobby Darin,580.64934,0.704411470237,0.496501151033,1959
TRRUHTH12903D021B5,Earth Angel,SOYRRAM12AC3DF96AD,Rock & Roll Love Songs - The Collection,AR390H21187FB3F592,b64b1d21-b722-442e-a984-789e1050f95a,The Penguins,177.60608,0.574916605942,0.488577388018,1954
TRRZWCC128F423368E,Cutie,SOBCESJ12A81C20A1E,Sound Of Sonny [Keepnews Collection],AR6Q4T91187B995616,3b47247e-5b57-49b6-a0ed-bad80243802a,Sonny Rollins,356.67546,0.740930262741,0.427419670574,1959
TRZVODT128F42B152D,Earth Angel,SOMTMGZ12A8C13F178,Doo -Wop Shop,AR390H21187FB3F592,b64b1d21-b722-442e-a984-789e1050f95a,The Penguins,179.48689,0.574916605942,0.488577388018,1954
TRJTNZJ12903D1587B,O Nosso Amor (Our Love) (Cantando As Músicas do Film Orfeo do Carnaval),SOFDWQJ12AC468D604,Chega de Saudade,AR3THYK1187B999F1F,286ec4c2-b5ca-4f85-b331-280a6d73dd14,João Gilberto,142.00118,0.645192338747,0.458738221226,1959
TROFBYC128F92FA236,To Know Him Is To Love Him,SOIOBOG12AB017B61A,Backline Volume 47,ARMC3TU1187B9AC62D,a0ae4842-550d-45e7-a325-0e50cc4f1d80,The Teddy Bears,142.52363,0.567268548649,0.396356014032,1958
TRLYAHM128F92FC867,Boll Weevil Song,SOTYBLO12AB017C424,The Eddie Cochran Story,ARWXJ4H1187B9B75A0,17995d1c-5b3c-4ee9-98f5-105ee3b4ada1,Eddie Cochran,117.96853,0.642077152237,0.438364956865,1959
TRUIYLI128F92F624A,Got My Mojo Working,SOFKYFK12A6D4FD73D,Chess Chartbusters Vol. 2,AR2MSUY1187B9B4602,f86f1f07-d182-45ce-ae93-ef610880ca72,Muddy Waters,165.3024,0.758735810267,0.471883294899,1957
TRIQXRB128F932847E,Looking For A Boy,SOQHIAE12AB01804F3,A Flower Is A Lovesome Thing,AROSPS51187B9B481F,744b52c8-509b-4451-abfd-a17d18d4bd1d,Vince Guaraldi Trio,246.04689,0.736267226578,0.693402077742,1957
TRKZGFO128F429ADD7,Hot Dog! That Made Him Mad,SODKCIT12A8C13CD7C,Somebody Loves Me,ARF8J571187FB4CCB8,ed785e34-4657-4dd1-974c-f5aa196d5988,Betty Hutton,156.31628,0.510381371672,0.349411979503,1955
TRALQIT128F92EA0C2,I'll Never Be Free,SOJYVGQ12A8C144DA8,Promised Land,ARYD3GD1187FB38B08,18b76828-4b12-44c1-b8d9-ae82b22557a0,Mose Allison,335.98649,0.576484550296,0.406765930483,1957
TRWOTLR128F92F6941,Let Me In,SOVQXNZ12A58A7D28D,Roadrunner The Chess Masters: 1959-1960,AR27AEB1187B98D39D,bf659d74-0b61-488c-8a7d-594f43bed9e0,Bo Diddley,138.26567,0.666186772457,0.461696963365,1960
TRPAOGA128F4298A88,Come Back Liza,SOYZHUZ12A8C13A3C0,Love Songs,ARHLSMN1187B98D8D7,49c48b7f-1ff1-4f02-a1aa-ca1254b46ef2,Harry Belafonte,186.67057,0.667204447187,0.508376104749,1956
TRVONDA12903CC9D37,Come Go With Me,SOKUBGF12AB018ED1D,Doo Wop,AR8IF2U1187FB3B9C1,0a010003-f404-4094-96e5-3dd37dfefab1,The Del-Vikings,159.05914,0.50568137055,0.437456836895,1957
TRLTGOV128F9305E41,Batumba,SOATUTH12A8C143313,Tamboo!,ARV2MS01187FB39026,b556bdfa-e55f-4891-a9cd-ba40010634e8,Les Baxter,193.98485,0.580179505771,0.413408118581,1956
TROEWKR128F1495993,It Wasn't God Who Made Honky Tonk Angels,SODTNRK12A6D4FA370,20th Century Masters: The Millennium Collection: Best of Kitty Wells,ARQILMW1187B9890DA,5a5eeab3-e4b7-42e9-8ae9-b90eeb210b96,Kitty Wells,150.9873,0.551476458338,0.380728239612,1952
TRCVXBI12903CA769E,Uh-Huh-Mm,SOETWNT12AB0185888,Backline Volume 60,ARQXM2T1187B98FF32,df822e9b-b88e-4940-b5c9-05f8be9a2e64,Sonny James,127.60771,0.503523666754,0.355515926642,1959
TRORIRA128F428AAB7,The Tribunal,SOSSOVJ12A8C1404E1,The Lenny Bruce Originals_ Volume 2,AREL6YF1187B9ACDF9,37a6a415-a555-47c2-affd-d003effab463,Lenny Bruce,174.94159,0.502627199281,0.353111804967,1960
TROFANO12903CEED7D,Four Brothers,SOASUCG12AC4688434,Modern Jazz Classics,AR15R2V1187B9A9803,266b9126-4a40-4b9b-b21e-422d72e64254,Art Pepper + 11,179.53914,0.614761467766,0.433744849313,1959
TRTNCEY12903CA7AD9,Maybelline,SOBUUZO12AB018945E,Trains & Cars - A Trip To Rock 'n' Roll,AR6NBDC1187FB4D96D,592a3b6d-c42b-4567-99c9-ecf63bd66499,Chuck Berry,139.54567,0.735926365084,0.540697460464,1959
TRDYJKF12903CB38A4,Please Don't Leave Me,SOFKMTX12A58A7A872,Rock And Rollin' With Fats Domino,ARD5ZH01187FB3C0E5,e787de5d-49e2-4b1f-9bde-1fd3a671b971,Fats Domino,170.39628,0.745575312839,0.491707370037,1956
TRAPRJA12903CAFA4B,Secret Love,SORJLCJ12AB0188E9E,Songs For Mum,AR33JQI1187B9ADC2A,3db5dfb1-1b91-4038-8268-ae04d15b6a3e,Doris Day,215.562,0.666218830842,0.443814288639,1955
TRYBJIA128F42A76E7,The Rhumba Boogie,SOHFIXX12A6D4F54B1,Bim Bam Baby - Oldies,AR2GWFK1187FB38CBF,c328faea-ae26-4988-85f5-e9a8dc322bb1,Hank Snow,178.65098,0.562121895028,0.368601545278,1956
TRGYULN12903CA759C,Don't Gamble With Love,SOROPMX12AB0185B82,Backline Volume 58,AR65T9K1187FB3842E,420c6768-0885-415a-bb59-d6a275121125,Paul Anka,148.50567,0.678166687453,0.47814664451,1957
TRYMBSF128F92F380F,Black And Tan Fantasy,SOIGMOQ12A8C140F36,An Introduction To Thelonious Monk Vol 2,AR9PLH11187FB58A87,8e8c7417-c905-46b1-b42a-5260b4274ed4,Thelonious Monk,209.34485,0.759043875554,0.507508492346,1955
TRJVGJG128F9349112,Pink Petticoats,SOIOMSJ12AB0182101,Thats What I Like,ARIBQCB1187FB493FF,fa77efc7-e40a-438e-9521-a85e64e26044,The Big Bopper,130.87302,0.593812373209,0.400486926741,1959
TRFRSTP12903CE9B55,Makin' Whoopee,SOKLAHB12AB01900A8,Angel Eyes,ARO4NIA1187B9B8289,e7ee5f13-baf5-4a87-b58b-f871c137d4f5,Julie London,126.32771,0.65563483452,0.48013705382,1959
TRURXKF128F9311E1F,What A Fool I Was,SOVJHLM12AB0181974,Poet Of The Blues,ARAOPEF1187B995099,21711e9c-3722-4b88-8cd4-5a1b6c9adba4,Percy Mayfield,166.94812,0.505074303368,0.333723342491,1951
TREQCVR128F92FF198,Historia De Un Amor,SODNGWS12AB017C455,Mambo No 5,ARGELPF1187B9B7E50,9b97150f-f131-4339-921e-8e5d8425f737,Perez Prado,182.9873,0.592446612738,0.424852769584,1956
TRQDTKM128F935FB8A,And There You Are,SODUURJ12AB01850D8,Twilight Time,AR51NO31187B990D96,3e4d6dff-eb42-4f0b-8b56-fdc6c21ec20c,The Three Suns,169.40363,0.427345430928,0.386214729315,1956
TRHQFHL128F4296BC8,The Tennessee Waltz,SOBYVYX12A8C14261F,So In Love - Original Recordings 1947-52,AR24XPH1187FB58AA5,46bd1529-4301-4d10-9124-17d9e858034e,Patti Page,184.42404,0.530763107643,0.395780214145,1952
TRZPRNS12903CB37C8,Brave margot,SOBDVTW12AB0189423,Chanson pour L'auvergnat,ARLV8S31187B988B71,b58165ba-ac55-49a1-8855-caf16c68f5f2,Georges Brassens,195.49995,0.633408899496,0.39428966212,1953
TRJWFHT128F426D6DC,I Could Write A Book,SOEYYMC12A8C139775,56 Quintet - Best Of,AR5DF1C1187FB4E94C,fe7245e7-d734-4ca1-8e26-691883f58201,Miles Davis,313.25995,0.684322351451,0.456194827749,1957
TROYPXU12903CCC47C,I Believe,SOMRSBZ12AB018A0DD,The Definitive,ART70HI1187B9A37BC,6fbd2cfb-5f9c-497c-8e06-3c6668367681,Elmore James,196.33587,0.619366855459,0.43482343141,1953
TRHTGBM128F934910E,Chantilly Lace,SOHBIBH12AB01820EE,Thats What I Like,ARIBQCB1187FB493FF,fa77efc7-e40a-438e-9521-a85e64e26044,The Big Bopper,142.05342,0.593812373209,0.400486926741,1959
TRTBLEG12903CA1289,Secret Love,SODQKFR12AB0187C7F,The World Of Mantovani,ARCBA8L1187FB3E53C,4c566ee7-8dd4-4edc-8cbe-a86ee30feb06,Mantovani,269.16526,0.545113222666,0.386123288358,1959
TRTSGBV128F931F9BD,If It Wasn't For Your Father,SOELUZJ12AB0183A08,Lollipop,ARS07UZ1187FB5796D,997117eb-5a4c-4a37-99f9-f2515e2d9739,Chordettes,154.33098,0.606341874273,0.414920497672,1958
TRDHHVQ128F92E6FDE,Falling In Love With Love,SOAMDRM12AB0183F93,The Freelance Years,ARQCUVB1187FB4F661,4476453a-d37e-4c52-b60d-07c90b6fa661,Kenny Dorham,549.56363,0.57263392601,0.389580087771,1957
TRFJQUI128F428B238,I Wonder What Became of Me,SOSXNTK12A8C139F0B,Stormy Weather,ARCBIJY1187FB597E4,0031bc7a-1b6f-4620-99db-5202405b0749,Lena Horne,179.722,0.741662290648,0.461296673743,1956
TRXELUZ12903CDCA96,Chronology,SOGRURG12AB018CCB6,Peace,ARB3TCS1187B99A0D2,169c0d1b-fcb8-4a43-9097-829aa7b39205,Ornette Coleman,364.9824,0.674843438006,0.396707730396,1959
TRFTQAR128F149336C,Under A Blanket Of Blue,SOQIYNN12A6D4FA906,Ella and Louis,AR8Y7O51187B99879D,b311a013-de7e-4c25-bece-afb02c8a81f6,Ella Fitzgerald / Louis Armstrong / Herb Ellis / Oscar Peterson / Ray Brown / Buddy Rich,261.14567,0.805366467485,0.457287540988,1956
TRPQUTN12903CBEC99,Boulevard Of Broken Dreams,SOQORMY12A8C13F210,Spellbound,ARXY6A81187FB360AD,cf3a09cd-6374-4050-8b70-b4de5bafd681,Esquivel,181.28934,0.684497372826,0.407110427443,1958
TRYXDXN128F92E39D3,Ben Backstay,SOMYLGE12A8C14323A,Across The Seven Seas,ARN69L01187B99DFFA,086c1936-9eaa-4091-b140-ad33a51a3b71,Burl Ives & Ralph Hunter Singers,183.17016,0.675381974887,0.593070731829,1956
TRPEHXR12903CD2997,Come Softly To Me,SOPPGYM12AB018C97E,US - 1959 - Top 50,AROSQW61187FB5330B,4cda00d8-55d3-42cd-b5e3-5e1934406eaa,Fleetwoods,147.43465,0.503820983194,0.397711071431,1959
TRVXRZE128F429252B,My Man (Mon Homme),SOSYSEH12A8C13346E,Une Anthologie 1947-1956,ARJGQDS1187B99DDEA,d59c4cda-11d9-48db-8bfe-b557ee602aed,Billie Holiday,178.9122,0.795696989924,0.583066462312,1951
TRZDMEJ128F9325B09,Lonely Boy,SOSMJQU12AB01862C0,Sing Sing Sing,AR65T9K1187FB3842E,420c6768-0885-415a-bb59-d6a275121125,Paul Anka,155.50649,0.678166687453,0.449292126587,1960
TRWRJSX12903CD8446,Everything Happens To Me,SOBSFBU12AB018DBE1,Come Dance With Me / Close To You,ARTASUV1187B9A2B67,197450cd-0124-4164-b723-3c22dd16494d,Frank Sinatra,167.23546,0.838940224158,0.56266192634,1957
TRCETIM12903CF7CAC,Such A Night,SOZFLZY12D02198D27,The King,ARULZ741187B9AD2EF,01809552-4f87-45b0-afff-2c6f0730a3be,Elvis Presley,179.77424,0.827904797768,0.665630582305,1960
TRAJRQY128F930D210,On The Sunny Side Of The Street,SOEZGXO12AB017E330,Dizzy Gillespie,ARXA17J1187FB3B507,e9ba8ccb-505f-4e5c-b909-65998d0d35b5,Dizzy Gillespie,184.63302,0.740958142826,0.473839751101,1956
TRZPVNK128F14768E9,Learning The Game,SOTDNSO12A6D4F8803,Gold,ARBJ5U71187FB52A76,d352f5dd-3023-4565-a7bb-52396bf8821d,Buddy Holly,120.45016,0.686669419343,0.512312380865,1960
TRCMHUG128F92F2B05,Bata,SOANHGJ12AB017FA6F,Afro Roots,AR1N6N61187FB4E25E,915f84de-eac2-4e78-99ad-9ab6e2c50af6,Mongo Santamaria,148.53179,0.54003774898,0.360053306539,1959
TRPJJJK128F92E3ACB,September In The Rain,SONPVWA12A8C1440BE,The Thirteenth Month,ARO4NIA1187B9B8289,e7ee5f13-baf5-4a87-b58b-f871c137d4f5,Julie London,99.63057,0.65563483452,0.48013705382,1956
TRVSNMV128F145D5AA,You'd Be So Nice To Come Home To,SOHZWNJ12A6D4F60BE,Sophisticated Lady,ARO4NIA1187B9B8289,e7ee5f13-baf5-4a87-b58b-f871c137d4f5,Julie London,135.60118,0.65563483452,0.48013705382,1960
TRGSJUQ12903CDC59D,Opus De Funk,SOYHTOO12AB018864F,The Big Band Sound,AR15R2V1187B9A9803,266b9126-4a40-4b9b-b21e-422d72e64254,Art Pepper,191.63383,0.614761467766,0.433744849313,1959
TRTPPHH128F424C5E1,Evil Hearted Woman,SODNAFU12A8C135532,Lightnin' Special - Volume 2 Of The Collected Works_ CD B,ARIGKCK1187FB5C99B,d5c55b61-78b8-40c9-be1b-de7517c3aebb,Lightnin' Hopkins,165.82485,0.709198454661,0.45577485357,1954
TRKMTVB128F931FE40,Mahogany Hall Stomp,SOGMNBE12AF72A1425,Tells The Story Vol.2 (1928-1932),ARB1DDF1187FB4FCFB,eea8a864-fcda-4602-9569-38ab446decd6,Louis Armstrong,209.08363,0.737829328275,0.622657793036,1956
TRCFOKO12903CDCF51,Carol,SOILGKZ12AB018CF53,Back In The Usa,AR6NBDC1187FB4D96D,592a3b6d-c42b-4567-99c9-ecf63bd66499,Chuck Berry,166.55628,0.735926365084,0.540697460464,1958
TRJEOOD128F92D72F4,You're My Everything,SOHHWUB12AAF3B49D5,Chronicles - The Complete Prestige Recordings 1951-1956,AR5DF1C1187FB4E94C,fe7245e7-d734-4ca1-8e26-691883f58201,Miles Davis Quintet,287.4771,0.684322351451,0.456194827749,1957
TRPBDVJ12903CA14F0,A Foggy Day,SOKILLN12A6D4FA0BB,Jukebox-Hits Vol. 9,AR8Y7O51187B99879D,b311a013-de7e-4c25-bece-afb02c8a81f6,Ella Fitzgerald_ Louis Armstrong,273.10975,0.805366467485,0.457287540988,1956
TROUYIK128F934CF46,El Sabio,SOEQUCC12AB0187916,A Man And His Music  - El Inolvidable,ARZ8S071187B993849,2b6504f7-85e8-4f85-a818-e96ee165b9a2,Tito Rodriguez,234.37016,0.412867488037,0.238696350098,1960
TRAEVDZ128F92CB3FA,Oska T - Paris 67 - Live,SOBDXAE12A8C142025,Monk's Music,AR9PLH11187FB58A87,8e8c7417-c905-46b1-b42a-5260b4274ed4,Thelonious Monk,910.2624,0.759043875554,0.507508492346,1957
TRZEJEL128F1462807,Shadow Woman (2002 Digital Remaster),SOTAQXL12A6D4F6CAE,About The Blues,ARO4NIA1187B9B8289,e7ee5f13-baf5-4a87-b58b-f871c137d4f5,Julie London,159.08526,0.65563483452,0.48013705382,1957
TRUSRJK128F932D4CF,Donna,SOVNWTB12AB0182FC2,The Day The Music Died,AR9GY5W1187B9AEB2B,5222714d-21ee-4061-87f7-c749f1586790,Ritchie Valens,144.71791,0.633384705025,0.398868161105,1958
TRDHRUQ128F92EF972,Stormy Weather,SOVPAYH12A8C14069C,Stormy Weather,ARCBIJY1187FB597E4,0031bc7a-1b6f-4620-99db-5202405b0749,Lena Horne,473.83465,0.741662290648,0.461296673743,1956
TRRJACG128F14616AF,Here's That Rainy Day (1999 Digital Remaster),SOBLUOE12A6D4F6C71,No One Cares,ARTASUV1187B9A2B67,197450cd-0124-4164-b723-3c22dd16494d,Frank Sinatra,214.96118,0.838908050062,0.56266192634,1959
TRJQDHH12903CC9292,Whole Lotta Shakin' Goin' On,SOGSZEJ12AB018C736,Rock 'n' Roll Classics - Vol. 1,ARU81FP1187B98C71E,55a434d9-d3d3-462f-9aa9-749938dcf172,Big Maybelle,167.26159,0.510288292721,0.337858763989,1955
TRDFUHN128F92F14A5,Sea Cruise,SOHJGIT12A58A7A18D,Karaoke: Party Time! - Singing to the Hits,ARTW2IX1187FB5C170,3de70801-1c29-4667-9400-56c6e1061bcc,Frankie Ford,155.03628,0.457110759994,0.351434522468,1959
TRRORKW128F9305C6C,Woody'n You,SOGJJVT12A8C1439E8,Relaxin' With The Miles Davis Quintet,AR5DF1C1187FB4E94C,fe7245e7-d734-4ca1-8e26-691883f58201,Miles Davis Quintet,302.96771,0.651959261397,0.456194827749,1957
TRESXGW128F426425A,Down Home Special,SOVZKUJ12A58A7DAB7,The Story Of Bo Diddley: Very Best Of,AR27AEB1187B98D39D,bf659d74-0b61-488c-8a7d-594f43bed9e0,Bo Diddley,191.97342,0.666186772457,0.461696963365,1956
TRSNVWM12903CC718E,The Rhumba Boogie,SOHNBXI12AB018C9B9,Diamond Master Series - Hank Snow,AR2GWFK1187FB38CBF,c328faea-ae26-4988-85f5-e9a8dc322bb1,Hank Snow,169.1424,0.562121895028,0.368601545278,1956
TRTLVCP128F14A5639,When You Wish Upon A Star,SONJANI12A6D4FAFFA,Greatest Hits,ARQH3WI1187FB5647C,bcb77c0a-0faa-4f10-bfd5-fd8583f4bfba,Little Anthony and The Imperials,155.34975,0.510640855709,0.412211331107,1960
TRBBJKY128F931FB24,It's So Fine,SOUKHSU12AB0185CB0,Lonely Teardrops,ARHRKTK1187B99E1D5,f0bf4fa0-028e-452f-82d3-7d4375e105dd,Jackie Wilson,128.93995,0.693327978998,0.419408141119,1958
TRBAVSL128F4279C36,Original Faubus Fables,SORFZBT12A8C134CFF,The Definitive,ARJ6VQ21187B98BC8A,f3b8e107-abe8-4743-b6a3-4a4ee995e71f,Charles Mingus,546.84689,0.695431936127,0.513311575835,1960
TRCNZDT128F9307936,Too Young,SOIVMPS12A8C142AB8,The Essential Nat King Cole,AREIN101187FB5A5FA,fbe054ec-a143-4101-9e9e-64abc5ff5ac9,Nat King Cole,192.80934,0.764096099196,0.658441303099,1951
TRVSBOZ128F9333239,Preacher and the Bear,SOILCME12AB01884C9,Chantilly Lace,ARIBQCB1187FB493FF,fa77efc7-e40a-438e-9521-a85e64e26044,Big Bopper_ The,140.01587,0.593812373209,0.400486926741,1959
TRDQDPU128E0790AF9,Moonlight Gambler,SOAOGCA12A6701E682,Riders In The Sky,AR2ZYMH1187B9A822E,bb56bf3b-053d-470a-945e-fb6943c03214,Frankie Laine,171.07546,0.554726546965,0.379620909532,1958
TRZRLCQ12903CA76D3,I'm Walking The Dog,SOBQCFJ12AB01841EE,Backline Volume 61,ARMKPQP1187FB3F521,cbd197c2-1c29-4f46-acc6-0565a916d143,Webb Pierce,143.882,0.55002815014,0.358282070993,1953
TROJVYB12903CB2426,China Nights,SOECCRH12AB018D769,Exotica...The Exciting Sounds Of Martin Denny,ARDF6RM1187FB5A409,186edc09-db32-4d4f-ba71-eed418630c83,Martin Denny,125.98812,0.573719855287,0.377382917261,1956
